tmdb_id,title,release_year,genres,overview,keywords,country,revenue_usd,vote_count,in_top_k_by_revenue,is_period_piece,signals_used,setting_start_year,setting_end_year,setting_decade,year_gap,era_hits,setting_type,setting_confidence,sources_used
775293,Matrix,1973,[],"""MATRIX is a flicker film which utilizes 81 still photographs of my wife's head. It is a film dependent upon variation of intense light changes by calculated combinations of black and white frame alternations with exposure changes. Throughout, the light intensity rises and falls as the head rotates in varying directions within a 360 degree frontal area."" — James Cagle",[],['US'],0,25,True,False,[],,,,,[],unknown,0.3,['overview']
642,Butch Cassidy and the Sundance Kid,1969,"['Adventure', 'Western', 'Crime', 'Drama', 'History']","As the west rapidly becomes civilized, a pair of outlaws in 1890s Wyoming find themselves pursued by a posse and decide to flee to South America in hopes of evading the law.","['dynamite', 'bolivia', 'male friendship', 'on the run', 'shootout', 'buddy', 'sundance kid', 'butch cassidy', 'train robbery', 'posse', 'escape plan', 'western bandits', 'comforting', 'excited']",['US'],102308889,2347,True,True,"['genre_period', 'decade_phrase']",1890.0,1899.0,1890s,79.0,[],past,0.9,"['overview', 'keywords']"
10882,Sleeping Beauty,1959,"['Fantasy', 'Animation', 'Romance', 'Family']","Cursed to die by the evil fairy Maleficent when she was a baby, Princess Aurora is sent into hiding under protection from three good fairies. As she grows up far away, Maleficent becomes increasingly determined to seal the princess's fate.","['witch', 'princess', 'magic', 'kingdom', 'fairy tale', 'sleep', 'fairy', 'cartoon', 'prince', 'castle', 'villain', 'kiss', 'knight', 'dragon', 'dungeon', 'female villain', 'based on fairy tale', 'comforting', 'sleeping beauty']",['US'],51600000,5344,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
8327,The Holy Mountain,1973,['Drama'],The Alchemist assembles together a group of people from all walks of life to represent the planets in the solar system. The occult adept's intention is to put his recruits through strange mystical rites and divest them of their worldly baggage before embarking on a trip to Lotus Island. There they ascend the Holy Mountain to displace the immortal gods who secretly rule the universe.,"['mexico', 'paraplegic', 'christianity', 'religion and supernatural', 'symbolism', 'surreal', 'satire', 'surrealism', 'thief', 'enlightenment', 'avant-garde', 'crucifix', 'blasphemy', 'alchemy', 'psychedelic', 'alchemist']",['MX'],96262,972,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
92299,The Thief Who Came to Dinner,1973,"['Romance', 'Comedy']","A computer programmer decides to become a thief. And when he starts making waves, an insurance investigator hounds him. He also meets a woman who becomes his accomplice.",['heist'],['US'],3400000,17,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
1675,Day for Night,1973,"['Comedy', 'Drama']","A committed film director struggles to complete his movie while coping with a myriad of crises, personal and professional, among the cast and crew.","['lovesickness', 'movie business', 'nice', 'alcoholic', 'extramarital affair', 'making of', 'insurance agent', 'film director']",['FR'],850000,632,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
653,Nosferatu,1922,"['Horror', 'Fantasy']","The mysterious Count Orlok summons a happily married real estate agent to his castle, located up in the Transylvanian mountains, to finalise a terrifying deal.","['self sacrifice', 'transylvania', 'germany', 'loss of loved one', 'vampire', 'shapeshifting', 'coffin', 'supernatural', 'castle', 'ghost ship', 'black and white', 'silent film', 'seashore', 'vampire bat', 'real estate agent', 'ghoul', 'psychotronic', 'locket', 'sailing ship', 'corpse in coffin', 'nosferatu', 'real estate', 'black death', 'expressionism', 'mountain country', 'sleepwalking', 'romania', 'rat', 'german expressionism', 'dracula']",['DE'],48892,2335,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
20108,Au Hasard Balthazar,1966,['Drama'],"The story of a donkey Balthazar as he is passed from owner to owner, some kind and some cruel but all with motivations beyond his understanding. Balthazar, whose life parallels that of his first keeper, Marie, is truly a beast of burden, suffering the sins of humankind. But despite his powerlessness, he accepts his fate nobly.","['suicide', 'rape', 'countryside', 'misery', 'donkey', 'gang leader', 'youth gang', 'black and white', 'cruelty', 'burden', 'beast of burden', 'transcendence', 'purity', 'pride', 'animal cruelty', 'riding a donkey', 'abusive boyfriend', 'peasants']",['FR'],39388,481,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
657,From Russia with Love,1963,"['Action', 'Thriller', 'Adventure']","Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy.","['assassin', 'london, england', 'assassination', 'based on novel or book', 'venice, italy', 'england', 'gypsy', 'secret mission', 'spy', 'secret intelligence service', 'secret organization', 'villain', 'kgb', 'orient express', 'zagreb', 'gondola', 'phantom', 'duringcreditsstinger', 'whimsical', 'excited']",['GB'],78900000,3185,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
658,Goldfinger,1964,"['Adventure', 'Action', 'Thriller']","Special agent 007 comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.","['airplane', 'based on novel or book', 'england', 'secret intelligence service', 'golf', 'secret organization', 'nuclear radiation', 'fort knox', 'aston martin', 'secret lab', 'laser', 'kentucky', 'gas attack', 'mi6', 'british secret service', 'duringcreditsstinger', 'suspenseful', 'excited']",['GB'],124900000,3777,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
1688,Conquest of the Planet of the Apes,1972,"['Action', 'Science Fiction']","In a futuristic world that has embraced ape slavery, a chimpanzee named Caesar resurfaces after almost twenty years of hiding from the authorities, and prepares for a revolt against humanity.","['army', 'circus', 'dystopia', 'pet', 'insurrection', 'ape']",['US'],9700000,1031,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
665,Ben-Hur,1959,"['History', 'Drama', 'Adventure']","In 25 AD, Judah Ben-Hur, a Jew in ancient Judea, opposes the occupying Roman empire.  Falsely accused by a Roman childhood friend-turned-overlord of trying to kill the Roman governor, he is put into slavery and his mother and sister are taken away as prisoners.","['epic', 'governor', 'middle east', 'based on novel or book', 'roman empire', 'politics', 'christianity', 'jew persecution', 'jewish life', 'roman', 'miracle', 'jerusalem', 'prince', 'chariot race', 'leprosy', 'redemption', 'religious conversion', 'ancient rome', 'love', 'friends', 'remake', 'revenge', 'judaism', 'religion', 'historical fiction', 'period drama', 'dungeon', 'galley', 'hatred', 'sheikh', 'sea battle', 'jewish family', 'galley slave', 'childhood sweetheart', 'salvation', '1st century', 'jesus christ', 'false imprisonment', 'judea', 'subjugated people', 'awestruck']",['US'],164000000,2969,True,True,['genre_period'],,,,,[],unknown,0.3,"['overview', 'keywords']"
13465,The Adventures of Ichabod and Mr. Toad,1949,"['Horror', 'Fantasy', 'Animation', 'Family']","The Wind in the Willows: Concise version of Kenneth Grahame's story of the same name. J. Thaddeus Toad, owner of Toad Hall, is prone to fads, such as the newfangled motor car. This desire for the very latest lands him in much trouble with the wrong crowd, and it is up to his friends, Mole, Rat and Badger to save him from himself. - The Legend of Sleepy Hollow: Retelling of Washington Irving's story set in a tiny New England town. Ichabod Crane, the new schoolmaster, falls for the town beauty, Katrina Van Tassel, and the town Bully Brom Bones decides that he is a little too successful and needs ""convincing"" that Katrina is not for him.","['based on novel or book', 'halloween', 'villain', 'anthropomorphism', 'based on short story', 'canon', 'toad', 'horror for children', 'vignette', 'headless horseman', 'package film']",['US'],3250000,656,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
29336,The Cannibal Man,1972,"['Drama', 'Horror', 'Thriller']","A young man, Marco, working as a butcher, accidentally kills a taxi driver. His girlfriend Paula wants to go to the police so he has to kill her too. He then has to kill his brother, his brother’s fiancée and his father, who have become suspicious. He gets rid of the bodies by taking them to a slaughter house.","['butcher', 'murder', 'cannibal', 'video nasty']",['ES'],57696,62,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
270497,When Love Is Lust,1973,"['Comedy', 'Drama']","A decadent countess, middle-aged but still attractive, forces her young and timid daughter to marry a rich butcher. But the couple’s sexual relation is troubled, because the girl has her fair share of inhibitions. So she abandons her house and seeks refuge at her sister’s place. During her absence, her husband finds consolation in his mother in law’s arms.","['infidelity', 'marriage', 'lust', 'sex']",['IT'],0,21,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
31906,The Beguiled,1971,"['Thriller', 'Drama', 'War']","Offbeat Civil War drama in which a wounded Yankee soldier, after finding refuge in an isolated girls' school in the South towards the end of the war, becomes the object of the young women's sexual fantasies. The soldier manipulates the situation for his own gratification, but when he refuses to completely comply with the girls' wishes, they make it very difficult for him to leave.","['based on novel or book', 'mississippi river', 'slavery', 'sexual repression', 'sexual awakening', 'seminary', 'american civil war', 'wounded soldier', 'yankee', '19th century', 'southern gothic', ""girls' school""]",['US'],1100000,469,True,True,['genre_period'],1861.0,1865.0,1860s,110.0,['civil war'],past,0.9,"['overview', 'keywords']"
238241,"No, the Case Is Happily Resolved",1973,"['Crime', 'Thriller', 'Drama']","When the eyewitness to a brutal murder decides not to testify, the actual murderer chooses to finger him as the murderer and claim eyewitness status for himself.","['witness', 'murder', 'innocent']",['IT'],0,20,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
164,Breakfast at Tiffany's,1961,"['Comedy', 'Romance', 'Drama']","Holly Golightly is an eccentric New York City playgirl determined to marry a Brazilian millionaire. But when young writer Paul Varjak moves into her apartment building, her past threatens to get in their way.","['new york city', ""love of one's life"", 'broken engagement', 'cat', 'store window', 'cigarette', 'free spirit', 'writer', 'millionaire', 'jewelry store', 'gold digger', 'older woman younger man relationship', 'kept man', 'rich woman', 'best friends', 'yellowface', 'romantic', 'amused']",['US'],9500000,4342,True,False,[],,,,,[],unknown,0.3,"['overview', 'keywords']"
103079,Submersion of Japan,1973,"['Thriller', 'Science Fiction', 'Drama']","A team of geophysicists investigating seismic activity on the seafloor discover that the islands of Japan, after suffering from massive volcanic eruptions and earthquakes, will be pulled into the ocean, killing millions.","['based on novel or book', 'natural disaster', 'earthquake', 'disaster', 'tokusatsu']",['JP'],49651320,19,True,False,['fantasy_penalty'],,,,,[],unknown,0.3,"['overview', 'keywords']"
11943,Jeremiah Johnson,1972,"['Adventure', 'Western', 'Drama', 'Action']",A mountain man who wishes to live the life of a hermit becomes the unwilling object of a long vendetta by Indians when he proves to be the match of their warriors in one-to-one combat on the early frontier.,"['based on novel or book', 'loss of loved one', 'rocky mountains', 'survival', 'snow', 'cabin', '19th century', 'mountain man', 'fur trapper', 'blackfoot']",['US'],44700000,652,True,True,['genre_period'],,,,,[],unknown,0.3,"['overview', 'keywords']"
1705,Battle for the Planet of the Apes,1973,"['Action', 'Science Fiction']","The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale.","['dystopia', 'post-apocalyptic future', 'ape']",['US'],8844595,1004,True,False,['fantasy_penalty'],1861.0,1865.0,1860s,112.0,['civil war'],past,0.9,"['overview', 'keywords']"
316071,The Knights of the Round Bed,1973,['Comedy'],"Alberto, Jorge, Ricardo and Tristan are employees of a shoe store, all are married and share the friendship also between their wives. The 4 friends, faithful to the rogue style of Buenos Aires, go out of their way to have love affairs with the beautiful customers of the shoe store, and for that purpose one day they decide to rent, secretly, an apartment to use as a ""bulín"". The problems begin from then on, as everyone wants to be the first to release it and then, successively, take turns for their adventures. As is to be expected, it does not take long for the first entanglements to appear, while their wives seem to begin to suspect the adventures of these four typical Buenos Aires chantas.",[],['AR'],0,38,True,False,[],,,,,[],unknown,0.3,['overview']
